inflows_1,inflows_2,inflows_3,inflows_4,inflows_5,inflows_6,inflows_7,inflows_8,inflows_9,total_inflows,outflows_1,outflows_2,outflows_3,outflows_4,outflows_5,total_outflows
4496438.0,5734121.56,4058046.41,6720035.0,6761724.36,1034284.51,2433353.0,2308841.67,1691672.08,35238516.59,-5892935.0,-3372809.58,-2092218.0,-4715598.0,-1232725.0,-17306285.58
3994169.61,7597615.0,1148342.43,6058342.0,2607684.45,5480351.87,7209208.0,2252899.1,3533131.51,39881743.97,-1701614.29,-260777.0,-3134187.34,-4622120.27,-3991306.0,-13710004.9
6537674.0,1449861.35,4801668.35,7271769.43,4563281.6,7736681.23,4819008.0,3521864.25,6142288.82,46844097.03,-73345.0,-5286905.98,-8323766.0,-8098501.0,-6986051.0,-28768568.98
4191142.25,1450182.08,7812559.87,8983604.0,5794453.44,2090851.24,3863221.48,5433405.0,3165263.0,42784682.36,-6971881.0,-9690427.0,-7027388.0,-8188550.0,-7301920.0,-39180166.0
9292574.0,7685642.06,6586661.0,6954319.0,8362559.67,213908.99,8071293.82,1803384.42,3149543.13,52119886.09,-2626748.0,-8127633.98,-978859.0,-1307077.0,-1474389.0,-14514706.98
1947112.76,8742361.0,9445241.0,5159890.0,4006046.65,9692939.0,8634545.0,2848267.9,567576.55,51043979.86,-8188825.0,-8112586.0,-1269321.0,-5748003.0,-755908.0,-24074643.0
3247449.0,9580060.0,8399710.0,2160663.76,7663562.0,3315648.21,1357064.1,2354377.0,9716380.0,47794914.07,-6749701.98,-5643561.91,-5474070.0,-7475422.38,-4209812.0,-29552568.27
1940866.47,742355.96,786390.6,6956804.0,264078.9,1628316.0,7696069.78,7328376.0,7923315.89,35266573.6,-8731056.0,-8183044.0,-6239997.0,-7048697.0,-5456995.77,-35659789.77
9317834.0,1351999.0,8030017.0,6561373.0,361909.02,526356.0,7758876.0,7606392.88,1713764.65,43228521.55,-9182376.0,-6196245.0,-2348838.19,-3124911.0,-3529945.73,-24382315.92
960468.27,318501.33,1158149.85,1313592.25,5715287.29,1759148.5,798972.31,9783625.0,5086932.0,26894676.8,-8148617.0,-9889814.0,-6966293.0,-7826152.0,-9573139.0,-42404015.0
8964279.0,903002.22,2427360.0,4843738.0,6302787.55,8394859.0,5752363.78,7223689.78,498146.74,45310226.07,-7066995.0,-217097.0,-7287752.0,-3802581.67,-2107616.97,-20482042.64
8972860.0,8150881.0,588463.06,3394461.02,2643526.53,8298918.26,2549649.0,5664159.22,3474515.27,43737433.36,-7916970.0,-9057322.0,-2535658.39,-7422649.0,-5484885.0,-32417484.39
3178225.54,1124253.55,1537644.97,9623271.0,4881277.96,3646667.0,3418623.0,5821349.0,4534107.4,37765419.42,-8206635.73,-7268554.0,-7015781.65,-355089.0,-1535956.0,-24382016.38
1918447.55,6817668.52,2343668.39,9757671.0,2952478.85,8733744.0,8672715.0,8269627.76,8643834.0,58109855.07,-4658807.0,-8251426.0,-3090086.21,-6105366.5,-7494456.0,-29600141.71
6765342.0,3150961.0,577916.86,8977335.0,4315073.0,3490517.96,3252188.38,2404424.95,9282772.0,42216531.15,-6402039.38,-9571640.0,-9212115.0,-1980011.86,-4843120.18,-32008926.42
733794.16,8515239.0,8138287.12,2980057.02,1257214.82,4925526.0,5965196.0,4472579.0,5783036.77,42770929.89,-7155594.0,-4162549.0,-6215147.04,-4144445.0,-6996580.0,-28674315.04
508389.25,8725712.0,2464438.0,8672144.0,1086537.57,3504140.33,3835602.0,7620916.0,3542085.21,39959964.36,-8855754.0,-1569872.0,-340310.0,-1369507.0,-5179803.86,-17315246.86
1239775.64,1016710.51,8786238.0,8606751.0,9942911.0,8574610.0,5493653.0,4042843.57,5369301.67,53072794.39,-3989673.0,-9821928.0,-3412903.0,-8781284.0,-1381292.0,-27387080.0
9022608.0,8680269.0,4107013.92,6780057.45,846893.76,2314883.67,5144299.0,5277658.0,7714635.98,49888318.78,-2437559.04,-913257.0,-4915115.0,-2307694.55,-3168430.0,-13742055.59
7163069.0,8951410.0,7072619.0,6183127.69,771155.88,8330492.0,1536055.0,1327860.02,7989945.37,49325733.96,-5823317.0,-3894023.0,-7063031.0,-3641450.61,-2767911.0,-23189732.61
4082048.17,1898087.0,7370835.66,5634035.87,3750194.72,2875090.82,5625141.15,7178610.0,2692136.37,41106179.76,-4734308.0,-7035557.0,-4852388.16,-7652859.0,-3789731.0,-28064843.16
8172714.02,999143.75,3452528.6,5537985.0,6557293.0,831617.72,5342823.07,7220422.6,1017485.21,39132012.97,-9830025.0,-455738.0,-7488007.38,-4536697.0,-6430651.56,-28741118.94
6225042.0,4765454.0,5184488.0,5618021.37,5955417.22,1961289.98,9949286.0,2382380.69,4921703.15,46963082.41,-4470185.46,-5481430.0,-7560669.0,-2624048.27,-7192134.66,-27328467.39
1099867.28,791853.06,6335698.0,1277014.15,4153519.7,6480277.0,5957487.0,5429055.56,9777442.0,41302213.75,-4485624.0,-8325046.0,-2436943.6,-9357141.0,-8660788.0,-33265542.6
7933858.0,9788420.0,3056513.01,3418040.17,4742310.81,3225805.02,235061.23,1083943.0,5667793.5,39151744.74,-9114818.0,-7852648.67,-3911208.59,-3106528.0,-5074217.1,-29059420.36
9636812.0,7705394.0,5274462.0,2477881.75,4225594.0,7355638.59,2317825.08,9373715.0,9605078.0,57972400.42,-197391.0,-2501333.99,-9331633.0,-5370525.0,-2935344.0,-20336226.99
6863088.0,4339347.45,5834178.05,7823214.15,1817024.35,8250095.0,577368.1,6753897.0,6147904.63,48406116.73,-1600078.0,-4563601.0,-9796796.0,-8659.0,-2512853.0,-18481987.0
3096395.12,628155.9,5302409.0,6673127.39,3943831.32,1036911.74,1546604.06,9418090.0,5673260.0,37318784.53,-5794667.69,-9826719.0,-7278514.0,-2329453.38,-3493290.0,-28722644.07
7103602.31,9729519.0,5790553.53,2089591.33,834215.29,103643.07,9978622.0,8751312.0,7952962.04,52334020.57,-3828417.95,-6025081.0,-3331482.0,-4574844.0,-7099126.0,-24858950.95
5320840.0,1109933.92,3384629.0,9014232.0,3930558.48,3902048.52,354517.58,9013616.0,5637650.91,41668026.41,-8863769.0,-3911682.0,-5685810.0,-8613596.0,-3673390.1,-30748247.1
5995591.0,4534691.0,8692754.0,7180808.0,6887692.0,8969681.0,9598321.0,4391339.81,7345209.0,63596086.81,-9748623.0,-9827182.0,-446672.0,-7814389.0,-8009773.0,-35846639.0
8114875.34,7646963.69,982502.8,12622.36,6289386.0,6320320.31,2296600.32,5201000.36,7862258.0,44726529.18,-1482085.0,-2827940.12,-1403978.0,-7039390.0,-6005296.0,-18758689.12
3945118.97,5366194.0,7961890.18,3128399.45,8515945.0,4728772.33,8006916.92,8490233.0,5857186.41,56000656.26,-9833921.0,-2701614.85,-1591473.0,-6964889.98,-4164420.23,-25256319.06
4437821.0,7025212.31,7960081.0,1363990.38,149527.23,7894931.87,1553965.86,5034922.0,9937575.0,45358026.65,-3097144.43,-5234745.27,-8037926.0,-9708042.0,-9910950.0,-35988807.7
2518161.61,2698609.0,1677731.97,7588879.02,917606.93,4613830.0,6100946.0,3780394.6,2218156.36,32114315.49,-7656929.34,-905949.0,-4249786.46,-712277.0,-1136715.0,-14661656.8
5497925.11,1677359.0,9158084.0,8097041.42,1240884.0,3389870.0,3067839.27,9457950.0,6772936.0,48359888.8,-1841595.52,-634728.0,-5809900.82,-7088743.39,-3956201.32,-19331169.05
4177650.0,6454463.0,4666143.0,7849414.94,2786840.02,723429.55,7761704.84,2960742.39,4388589.0,41768976.74,-1110630.0,-7326093.0,-1694089.0,-6385787.0,-5355291.7,-21871890.7
9322255.0,7029460.0,7469902.44,3140784.61,2330950.99,8768695.0,450760.07,3130724.35,4204548.0,45848080.46,-8534222.0,-2431332.86,-1861283.46,-4183320.0,-530397.0,-17540555.32
8875876.0,4772064.86,5286398.0,2044764.91,9274040.0,3031595.33,7245234.0,8299253.69,8958609.0,57787835.79,-9844489.0,-4671603.71,-9465557.0,-3243750.35,-4962288.16,-32187688.22
4143494.34,334192.31,2581684.9,4351558.0,2933613.14,506766.14,6903460.0,6269187.0,9109495.0,37133450.83,-6609463.98,-5794932.0,-3811932.0,-513904.0,-748313.0,-17478544.98
2932545.93,5926478.0,2816511.08,6376966.0,9235634.0,6079012.84,9244343.0,7199754.0,7500595.0,57311839.85,-3846659.12,-7548693.45,-2265835.0,-7030348.0,-139902.0,-20831437.57
7003351.0,4993537.0,2362343.06,1686295.39,4554412.0,3477458.23,1187849.7,4030542.05,2517156.91,31812945.34,-3215773.47,-1609810.0,-3698240.05,-6077246.0,-3971726.48,-18572796.0
7646965.0,4451674.47,5819910.0,2661652.65,7582936.11,8691596.0,8034243.0,5840482.88,2922029.0,53651489.11,-5719115.06,-2883066.66,-7909523.0,-9850473.0,-7023356.0,-33385533.72
9912152.0,7396540.92,2222120.85,9537585.0,485724.95,1803989.94,4321160.0,3863826.69,6675693.0,46218793.35,-4733546.0,-4590246.21,-2525805.0,-3452831.0,-8368328.0,-23670756.21
5851202.0,1740868.74,6904440.43,2813924.0,4154547.5,6715011.38,4999840.38,1107860.67,9329609.0,43617304.1,-3212156.61,-4882958.0,-4460532.0,-5909938.0,-7801693.74,-26267278.35
5328423.0,2754299.51,3751294.98,5696920.24,998194.33,8160410.03,3062334.0,8542745.0,6520378.0,44814999.09,-9184013.0,-4438392.48,-381036.0,-5841225.5,-3382347.26,-23227014.24
4563829.0,3393342.43,7582219.0,9995814.0,7966705.11,8559812.0,862309.3,8205446.41,714092.42,51843569.67,-9658782.0,-70849.0,-6038846.05,-3739837.55,-6306591.0,-25814905.6
1331005.78,4140742.08,1987646.23,5878574.0,1955758.43,4025738.0,9709015.0,5257811.0,921873.88,35208164.4,-6962172.0,-7503509.0,-1263018.0,-5118482.0,-1295579.0,-22142760.0
4214687.0,4883626.52,4177509.59,770164.45,2784734.0,498745.68,3212667.14,8942292.0,731334.31,30215760.69,-6907298.84,-1636822.26,-7402992.0,-7992618.31,-4716454.0,-28656185.41
3512585.61,590526.71,8716712.0,7769153.96,9643950.0,8497543.0,6669380.1,5403271.0,9690060.0,60493182.38,-6206695.62,-8486240.0,-6057694.97,-1334266.0,-2017531.22,-24102427.81
803328.94,5323494.0,4702820.0,9057674.0,1095545.89,6774886.28,8871525.0,8191546.89,6974546.0,51795367.0,-3575364.0,-4801551.0,-726059.0,-6894861.0,-7179439.0,-23177274.0
4823421.51,9586351.0,9473409.0,8736833.0,7551584.47,3160028.46,6633250.67,1890940.65,7021713.0,58877531.76,-6909130.0,-6112462.0,-5449676.24,-4405259.27,-6173175.0,-29049702.51
8597658.0,7073939.7,7344013.12,8280521.0,3164973.79,901443.27,5387073.0,2363102.25,1045837.61,44158561.74,-5637852.55,-555111.0,-4027240.0,-1026128.0,-7791288.61,-19037620.16
7200286.0,1545312.57,6840077.0,2225795.77,4157295.0,8083220.72,9824799.0,6026090.0,6923453.0,52826329.06,-6545859.0,-296247.0,-3022615.42,-1069750.0,-8146297.3,-19080768.72
7174644.0,5689407.26,5213191.0,6031303.09,278067.03,6437196.0,5343350.0,885997.07,6102237.09,43155392.54,-2557071.97,-6195459.0,-3770935.25,-6754322.0,-1848088.0,-21125876.22
6249906.0,9561639.0,4064820.06,7417749.0,939300.07,9981521.0,800046.31,1655632.41,6643588.0,47314201.85,-9112419.0,-1787783.53,-2173377.0,-482303.0,-9098115.0,-22653997.53
5666954.12,7546912.0,1065094.23,7352293.95,5340508.36,3224587.49,823277.32,8706972.0,7681736.0,47408335.47,-1605231.0,-5859235.11,-5632798.99,-3383073.0,-8132408.0,-24612746.1
4215789.36,8160233.19,5738048.32,6736960.28,5753212.0,2951201.4,5553971.35,4014418.28,1004373.44,44128207.62,-723287.0,-5937429.0,-6923148.0,-2886657.0,-2826264.15,-19296785.15
3072390.0,2342680.19,5205764.65,4268689.62,5748011.0,5783025.0,7439581.45,654926.0,5213386.7,39728454.61,-6753788.0,-5480507.5,-6638892.0,-1204401.0,-6439352.0,-26516940.5
8425434.0,6989248.24,89190.24,6635948.4,890097.76,4515805.0,1737085.23,9091868.0,1837487.77,40212164.64,-8119016.0,-2834928.0,-304015.0,-9091013.0,-3326813.0,-23675785.0
4865309.0,3526615.0,741701.45,6259987.0,7107441.95,7788169.59,4702663.0,8331256.0,2596044.0,45919186.99,-328076.0,-6092936.0,-1987997.0,-9780760.0,-4010576.0,-22200345.0
4587713.23,448058.55,9844825.0,8753226.0,2610726.47,1655139.08,6708745.0,7709626.0,641280.81,42959340.14,-1834081.88,-1697935.35,-6632732.0,-6605778.0,-3250158.0,-20020685.23
6059391.0,3366394.0,3788071.95,8875724.0,5956830.0,1923601.19,155684.4,9060434.0,4254896.0,43441026.54,-3966676.8,-1163367.0,-4416345.0,-1778646.82,-5417181.0,-16742216.62
4591708.66,3179290.7,9350664.0,45781.8,944108.57,45645.21,8814557.0,8621492.0,7813010.98,43406258.92,-9769566.0,-7112525.0,-7905859.0,-68103.0,-3775628.86,-28631681.86
6116670.72,4695850.0,6400421.39,160227.29,2551879.38,450165.01,419511.62,9082942.0,3447077.0,33324744.41,-2062436.39,-7429986.0,-5275325.0,-1632576.0,-2063061.42,-18463384.81
6416581.0,9803151.0,5984102.52,9228874.0,1126370.98,104634.37,2007851.32,2641603.29,3216144.75,40529313.23,-9256505.0,-675463.0,-5381614.65,-4490174.0,-9183521.0,-28987277.65
5920411.0,7429572.0,3932290.0,8558635.0,5019259.44,6254737.0,9875753.0,789537.34,3262697.0,51042891.78,-1386656.0,-5877431.0,-3734225.0,-9785098.0,-9690318.0,-30473728.0
3145950.2,4288288.0,4906213.11,343119.79,6098917.15,4587676.0,2659898.38,1346200.36,7269398.0,34645660.99,-4945016.36,-2902030.0,-7207467.0,-6809218.0,-1674024.07,-23537755.43
318561.78,6278369.0,8764361.0,2807162.39,3847342.33,2103700.11,9478111.0,1486613.6,3695633.0,38779854.21,-8668702.0,-7780413.58,-7802870.0,-1513325.0,-7755401.58,-33520712.16
1273814.82,2512590.2,451171.26,3752679.0,4411572.0,488946.25,8420971.0,8738114.0,3663946.0,33713804.53,-6892544.0,-2236053.86,-2874683.12,-9700364.0,-3705933.19,-25409578.17
5869868.92,5161539.36,8240361.0,6109813.18,6963543.48,8781640.0,289977.55,3883880.25,9481218.0,54781841.74,-5789231.11,-7652252.0,-484220.0,-1856406.0,-7525435.0,-23307544.11
9495028.0,2197522.11,9934078.0,8834017.0,1199514.87,1672386.51,2366366.0,7790925.55,5067869.88,48557707.92,-6545974.89,-1653728.15,-5572427.97,-495210.0,-1698994.55,-15966335.56
9427735.0,4989029.0,1132482.17,5319644.27,4578549.0,1550643.0,4907435.31,2532260.0,159453.77,34597231.52,-2688684.01,-3529194.0,-9587258.0,-3311289.0,-3036969.0,-22153394.01
8819030.0,3172717.36,642583.85,2173696.0,71250.0,7701918.0,5476549.0,1640258.8,8106740.25,37804743.26,-386562.0,-7925324.0,-8152031.0,-601829.0,-1670900.0,-18736646.0
329896.07,3908886.67,2048225.22,4844688.0,190338.24,5266345.0,6174488.85,5171779.3,4722239.2,32656886.55,-4897129.97,-9170690.0,-6063267.04,-8297550.0,-6324028.0,-34752665.01
198151.14,6992064.0,1899034.38,2777552.0,2737872.84,2028943.0,7348060.0,2750083.36,4632425.0,31364185.72,-8553028.0,-3788943.0,-4595023.0,-4641586.0,-5222661.87,-26801241.87
1218671.28,187825.99,7429867.0,7155380.0,7728278.0,3797451.0,7305652.0,5969946.0,7191036.0,47984107.27,-5347057.91,-6580034.0,-3478875.0,-2215698.23,-7154731.1,-24776396.24
2987441.0,7443405.6,3857532.05,9700822.0,913531.49,3827528.87,7653915.19,73595.42,6907034.72,43364806.34,-7493005.12,-2653186.0,-6147034.39,-6915229.0,-272233.0,-23480687.51
1725971.79,8570064.0,20230.08,7208199.0,5043942.19,1008242.79,2562433.47,9900129.0,2365064.53,38404276.85,-4187974.0,-7167815.0,-3831384.69,-7849001.29,-969034.0,-24005208.98
1990579.03,99514.13,1505329.73,9378610.0,7343025.0,7008145.13,146146.42,3532455.88,4996545.0,36000350.32,-9506816.0,-2284713.0,-6641405.0,-9025059.0,-1754510.54,-29212503.54
1974385.51,9335471.0,3146790.0,2800537.29,8687248.0,3280251.47,2103424.05,1103403.85,1805589.0,34237100.17,-8396528.0,-9845774.0,-4071384.61,-1525790.0,-9725447.0,-33564923.61
6425795.76,1613811.55,659781.53,4372700.0,8674783.0,7092082.0,5665417.0,3431182.7,7427307.0,45362860.54,-8939087.0,-8676596.0,-1639713.01,-4117383.0,-8011524.2,-31384303.21
9607104.0,1154973.95,5843141.1,6045851.0,7629096.72,9769442.0,7166474.35,2159564.07,9655656.0,59031303.19,-4421181.0,-4639662.0,-1370533.0,-667151.0,-472203.0,-11570730.0
1920696.71,2250999.89,5985094.0,3486305.0,2142646.0,5829163.0,5460177.1,3756188.79,3909231.92,34740502.41,-9681816.0,-4934489.0,-7022862.09,-4939023.0,-457846.0,-27036036.09
4679489.0,9637044.0,8862622.0,2726015.0,2658736.07,8016977.71,2739866.93,4118017.79,6119389.74,49558158.24,-6605163.0,-3259918.0,-9976559.0,-5677789.0,-292159.0,-25811588.0
2722515.0,2596550.1,7612900.0,7779131.0,7630048.87,8701447.0,723848.3,3156799.0,2494767.69,43418006.96,-665689.0,-3512876.0,-4832377.92,-7689438.0,-600248.0,-17300628.92
2837480.58,5598262.96,6222507.0,5516342.89,3051952.0,3916777.74,9938464.0,9339799.0,8999002.0,55420588.17,-7873690.98,-7741411.0,-9810358.0,-3633563.0,-6821136.85,-35880159.83
759426.78,1001709.73,3362598.34,8485359.0,5187693.0,5755285.82,4425282.1,415411.35,6691276.11,36084042.23,-4986208.9,-724917.0,-9433151.0,-9115763.0,-337608.0,-24597647.9
2201801.42,5714644.0,8951568.0,1400030.72,247258.48,1207159.39,3332274.0,7975631.55,6702435.0,37732802.56,-9425509.0,-7950604.0,-9020741.0,-3495413.0,-8037245.0,-37929512.0
6811411.99,2315164.62,6843111.38,5825218.0,6253322.0,1204302.66,5310647.71,9408114.0,2087219.03,46058511.39,-2242644.76,-8376421.0,-4496279.0,-3683865.0,-1202972.0,-20002181.76
3206504.91,3120054.26,8363824.0,1257090.03,9158747.0,6051885.69,9236374.0,7834685.0,3442584.81,51671749.7,-6741259.0,-2069298.0,-7223815.0,-6791651.0,-8861934.0,-31687957.0
4409714.59,9931356.0,3190040.0,5669258.06,2313000.0,8504308.0,5996641.0,6233701.64,593803.75,46841823.04,-5581781.0,-7700329.0,-4178085.0,-1709727.66,-2696861.19,-21866783.85
378815.28,4214320.3,2827666.03,677593.03,5026321.29,3472505.0,7485317.79,6604888.04,383475.57,31070902.33,-1132633.0,-6476361.0,-5816181.0,-4288279.86,-8257718.0,-25971172.86
671341.78,4720826.25,6213667.97,8287997.86,2926536.54,3487820.41,4547681.0,6901068.0,2024847.16,39781786.97,-356816.0,-4344466.0,-6519564.0,-3670195.0,-3594619.57,-18485660.57
995279.65,2275767.44,40837.58,9123842.0,792415.47,5580179.0,7311565.02,2970190.1,7167953.0,36258029.26,-3326478.77,-5759873.0,-5784142.9,-964007.0,-298658.0,-16133159.67
4371045.42,4556634.0,7474228.0,464380.57,805287.85,3636812.53,1218026.53,8000091.0,4796060.0,35322565.9,-3845048.0,-8101469.0,-8697111.0,-849577.0,-3768725.2,-25261930.2
8227816.98,4878356.22,1035741.22,6617268.22,4240120.0,1732587.03,7440667.38,6154588.0,3242584.4,43569729.45,-1881294.75,-1329807.0,-9014414.0,-4209968.92,-4382370.4,-20817855.07
9307660.0,3356056.03,5600827.89,3202085.0,7429803.22,1056318.05,6336790.04,9961775.0,431800.9,46683116.13,-9151725.0,-4449261.0,-1229613.0,-9608136.0,-6066443.0,-30505178.0
6334132.39,3179942.77,1441911.76,5157339.0,2862558.42,4595059.22,2841026.83,4977242.0,191188.52,31580400.91,-6980770.0,-5810614.0,-3491156.0,-9574691.0,-5530335.42,-31387566.42
6933339.0,6153830.63,8081466.4,8899516.0,3503055.08,2454476.96,3223801.4,7304901.42,3035340.48,49589727.37,-3078867.76,-8952943.0,-4492141.0,-1697510.84,-6614354.0,-24835816.6
5287630.0,8048596.0,2904576.16,7056328.52,4647499.88,7067881.0,5364717.88,1002730.77,4184370.45,45564330.66,-143147.0,-1203916.0,-6341237.29,-4572273.0,-8811660.0,-21072233.29
3323103.66,7094115.0,1445247.04,8151174.0,103817.9,2929714.4,6336709.77,7031621.01,4656568.92,41072071.7,-422511.0,-7612307.0,-724817.0,-8195217.05,-9370724.0,-26325576.05
9519791.0,2433999.0,4307517.77,7434544.71,8292622.93,7888574.19,3781850.78,8727340.0,4721696.0,57107936.38,-3522078.36,-9948099.0,-2512238.0,-2971537.6,-7436915.56,-26390868.52
6730494.35,9487054.0,9784906.0,3820360.7,9897979.0,5063685.79,9395712.0,1191064.73,4674688.75,60045945.32,-9978718.0,-8814737.0,-3353974.0,-3529846.0,-5533478.0,-31210753.0
2710480.0,4122195.26,2505345.11,7180408.03,5678177.0,7600051.0,3079900.44,5512061.82,8964694.0,47353312.66,-9774202.0,-1746158.0,-3910092.45,-6210044.0,-1244071.0,-22884567.45
4575701.0,2414637.01,998824.81,9033144.0,1482230.32,8846697.0,4630634.0,7440469.8,7402174.33,46824512.27,-8001759.0,-4125974.33,-7362037.0,-2618319.0,-3222202.11,-25330291.44
1128460.58,9573676.0,3938154.08,1587977.0,4895431.0,1360705.04,2242946.07,8725042.0,9809737.0,43262128.77,-2723554.24,-3722190.76,-8604030.0,-241744.0,-9068591.0,-24360110.0
4419634.66,7556263.19,1273970.3,3436420.16,3852699.0,7439218.72,8439241.0,6822905.0,8893835.0,52134187.03,-4659127.96,-3331621.37,-259974.0,-8034103.0,-6055402.0,-22340228.33
5845073.39,5327831.12,995897.85,7957987.79,9547470.0,9794567.0,3993295.0,4624033.86,65430.38,48151586.39,-4821447.06,-5496958.29,-9095610.0,-7663191.22,-6190481.58,-33267688.15
1893720.59,9831310.0,7788987.37,3165748.55,4327507.0,5810740.0,4444877.0,959495.2,2031737.74,40254123.45,-6874555.0,-2823357.0,-3459303.0,-6888378.0,-3129705.0,-23175298.0
8470056.0,1781646.11,5528554.0,1960897.82,5812429.1,8631785.0,7076143.0,2302544.0,643918.66,42207973.69,-3471506.0,-3279774.79,-1321912.0,-8300337.0,-6791697.01,-23165226.8
1327977.6,3260754.3,1343011.41,3059882.92,2166639.52,1997906.37,7756819.0,4738315.67,2828035.0,28479341.79,-6271024.0,-4643087.0,-9457956.0,-1748206.0,-9152135.0,-31272408.0
8554224.0,177040.01,8996630.0,498946.43,9791968.0,6646191.91,7063809.35,4892799.0,8930340.0,55551948.7,-9840913.0,-2369728.0,-7983675.0,-5353895.68,-8692631.0,-34240842.68
5204647.93,2805750.56,3674770.1,205694.79,5667235.0,7467503.88,7500052.83,8392446.0,2248155.21,43166256.3,-2926728.0,-7604378.48,-5364388.0,-4388555.0,-6083169.0,-26367218.48
2273092.6,4487272.0,5843582.0,949874.02,721413.49,1519291.92,2523643.02,1847366.65,8160360.0,28325895.7,-8321612.0,-1536033.0,-6346517.0,-6265739.0,-3843858.0,-26313759.0
7646464.0,5151777.0,6701039.17,1431372.53,2293456.65,9067397.0,211.77,1274832.92,765002.91,34331553.95,-2767213.0,-1108078.0,-2565111.0,-8697703.0,-2288353.73,-17426458.73
8958846.0,9930801.0,9953934.0,9928440.0,3990985.89,8397549.0,3818662.76,1044194.85,7884764.0,63908177.5,-1581418.0,-563857.0,-7113874.78,-2587040.43,-9834571.0,-21680761.21
460754.92,2376584.87,7949187.3,8906960.0,1640803.64,2618145.14,794874.13,2876349.89,9529822.0,37153481.89,-6197854.0,-8711638.0,-3977797.49,-845515.0,-2390781.0,-22123585.49
8324431.0,2563634.45,9730351.0,3645461.8,6712975.93,5550981.95,8183919.83,1325334.32,2519258.0,48556348.28,-4494356.0,-2419870.11,-9962489.0,-6420878.81,-3377293.0,-26674886.92
9318642.0,2999564.48,7984745.73,1950984.0,645181.21,307302.8,7873806.0,1056592.0,8958327.0,41095145.22,-3378697.29,-2052482.0,-8423364.0,-8241826.04,-6803822.0,-28900191.33
6237492.0,8143543.09,1640163.76,3302429.05,6994868.0,1609531.94,5329856.0,6977114.0,8838212.0,49073209.84,-5070961.0,-6401019.0,-2883282.0,-1379656.0,-6587306.0,-22322224.0
125746.21,4079033.31,9687756.0,664607.53,3057243.59,7149468.0,6704670.0,6861666.49,2455765.0,40785956.13,-6369873.0,-9692698.0,-7478066.0,-726948.0,-9076721.0,-33344306.0
2183904.16,2936137.27,6531413.84,5690550.0,965328.12,9397870.0,5395111.63,9853830.0,8525783.0,51479928.02,-3841888.94,-1836190.31,-3758753.21,-4742265.0,-3792824.68,-17971922.14
1848741.69,7515277.0,131711.2,1363076.23,7082950.0,7831051.27,2642844.91,6598354.14,4125037.76,39139044.2,-7363192.0,-1633891.0,-1759191.0,-597075.0,-5414430.0,-16767779.0
8408431.0,1428220.54,5730229.0,8553303.0,3343810.6,2160400.95,298688.15,5415197.8,5774249.32,41112530.36,-6438281.0,-9955377.0,-7153821.0,-4544690.0,-6335935.0,-34428104.0
3449716.22,9680738.0,8972817.0,3575683.54,3047130.18,128122.52,6018138.43,2235043.93,3357694.26,40465084.08,-8979704.0,-4918188.0,-1083439.0,-5189544.0,-4213915.44,-24384790.44
3157884.36,5870669.13,8594682.0,3393160.7,7065696.33,4021043.94,5704446.0,7936599.0,4198176.35,49942357.81,-9856272.0,-5815599.76,-8584175.0,-3492665.87,-4837807.0,-32586519.63
93075.79,3608015.2,433500.18,2585596.33,8221903.0,7921183.17,5338364.0,7686500.0,1094189.19,36982326.86,-9308605.0,-2640414.88,-6610482.0,-1806064.83,-8918637.0,-29284203.71
3346061.57,9768381.0,834891.8,4949620.0,8878698.0,6467571.27,4328823.19,8645786.0,4081393.54,51301226.37,-1628585.0,-9097910.0,-1856434.12,-2166066.37,-1502257.0,-16251252.49
3814021.27,9570291.0,2218930.46,7253540.0,7915167.04,4356305.0,9392988.0,9666254.0,9897602.0,64085098.77,-2510849.85,-376711.0,-9680858.0,-498499.0,-7889585.88,-20956503.73
6151130.28,7043080.0,168509.47,2280381.3,9564068.0,7647790.95,8841653.0,9796183.0,2942842.0,54435638.0,-1468365.0,-9238722.0,-1745958.27,-6758380.0,-8105164.0,-27316589.27
2163986.0,2092992.95,3889832.94,9779610.0,9828003.0,7770035.0,2210250.0,8577030.0,8338419.0,54650158.89,-9502303.0,-8350250.0,-5268094.46,-9943229.0,-1608671.0,-34672547.46
2154599.22,8739272.0,3000897.64,4226158.01,4813087.0,8834188.0,4044836.97,3112406.0,1957016.96,40882461.8,-4636771.0,-7203492.42,-1776378.94,-8744787.0,-9682570.0,-32043999.36
164160.62,8489244.0,2187697.91,3103215.97,4377035.0,8905308.0,5785292.17,274374.32,228485.56,33514813.55,-3794864.0,-1813836.96,-9343759.0,-3447474.0,-5711468.54,-24111402.5
3781077.12,9579687.0,7982471.68,7284909.68,970350.33,1241705.72,5725678.0,8868276.0,5831032.65,51265188.18,-2769936.0,-5256820.31,-7018536.0,-8926569.0,-2508915.03,-26480776.34
2689443.66,42633.03,8871239.0,1400184.46,7649849.0,1114417.0,666692.69,1696546.42,7894151.0,32025156.26,-2870215.02,-9612926.0,-3006008.0,-6831687.0,-1295205.0,-23616041.02
1008937.69,582257.19,6525129.0,1900167.82,4578968.0,1003859.75,1055515.42,1469058.36,8403013.0,26526906.23,-9639350.0,-3406355.38,-3190861.0,-9646156.0,-8602762.0,-34485484.38
6195824.5,6679885.0,9391493.0,1366230.16,6338882.23,4107071.0,4352501.05,1792574.02,9235055.0,49459515.96,-6842311.78,-2561135.0,-4973960.0,-5578338.0,-880820.0,-20836564.78
